COMPLETED_DT,LAT,LON,TOTAL_HOME_UNITS
2016-02-17,33.543346,-86.746345,6.0
2017-12-27,33.542399,-86.8286,8.0
2017-03-09,33.516366,-86.897078,1.0
2003-06-18,43.04428,-87.94871,11.0
2003-06-18,43.070826,-87.968943,2.0
2003-07-03,42.993506,-87.932322,2.0
2002-08-13,43.072133,-87.90549,2.0
2003-01-10,43.068796,-87.905531,2.0
2002-09-17,43.095644,-87.94212,55.0
2003-04-17,43.03623,-87.962546,6.0
2004-12-07,43.05597,-87.937453,11.0
2003-02-06,43.019275,-87.922647,1.0
2010-01-22,42.367792,-83.129678,12.0
2005-05-12,44.948761,-95.70952,14.0
2019-10-02,47.035032,-122.828765,6.0
2019-01-08,47.027952,-122.820098,1.0
2005-07-20,31.293017,-86.492415,44.0
2005-06-09,33.963553,-86.45617,40.0
2006-05-12,30.63756,-88.221005,55.0
2005-07-14,33.313111,-85.74422,36.0
2006-06-20,33.054359,-86.052928,43.0
2007-04-23,33.445726,-86.103221,31.0
2006-08-24,34.486487,-87.282595,31.0
2006-11-22,31.311718,-85.82478,48.0
2006-06-23,32.829434,-85.762059,36.0
2012-05-17,43.549634,-92.010259,17.0
1996-09-25,37.224018,-93.280616,1.0
1997-12-02,37.197651,-93.300511,35.0
2002-07-08,47.71281,-104.161923,62.0
2002-02-28,47.528557,-114.100378,8.0
2003-04-01,48.220916,-114.324813,8.0
2005-06-02,45.782502,-108.506165,19.0
2003-03-31,40.648256,-74.184985,34.0
2014-09-26,40.665152,-74.210913,4.0
2011-03-16,40.651724,-74.216209,6.0
2015-09-04,40.650574,-74.182835,6.0
2000-03-06,38.636238,-92.558034,20.0
2007-03-02,32.124126,-85.706291,40.0
1998-09-18,38.617611,-121.352615,24.0
1998-11-16,38.243112,-121.512067,3.0
1997-04-02,38.511677,-121.448654,11.0
2000-07-27,38.576547,-121.329918,25.0
2007-08-09,38.501983,-121.435946,207.0
1999-04-09,38.425519,-121.468227,11.0
2002-11-15,38.603196,-121.395529,11.0
2002-11-15,38.663841,-121.231522,11.0
2005-03-10,38.56236,-121.360257,2.0
2007-07-30,38.524085,-121.459313,44.0
2003-01-01,47.05119,-122.793177,1.0
2003-01-01,47.05119,-122.793177,1.0
2006-12-12,43.06719,-87.94581,2.0
2006-07-25,43.014837,-87.912824,1.0
2007-01-08,43.089183,-87.935942,11.0
2005-05-10,43.127382,-87.987389,1.0
2005-06-29,43.127529,-87.987386,2.0
2007-07-26,43.125271,-87.989718,12.0
2006-11-14,43.126896,-87.989763,16.0
2005-08-03,43.008395,-87.945649,2.0
2005-08-31,43.057699,-87.973343,2.0
2007-07-18,43.060175,-87.97264,9.0
2007-07-18,43.019886,-87.955342,2.0
2006-03-20,39.751486,-104.998277,5.0
2015-02-02,30.671704,-88.187096,1.0
2016-03-04,30.671715,-88.187477,4.0
2016-02-10,30.676527,-88.054804,2.0
2019-04-09,30.692642,-88.061159,1.0
2021-04-22,30.701765,-88.06099,1.0
1993-07-16,32.351592,-86.32704,20.0
1996-12-31,32.321193,-86.295886,8.0
1998-05-22,32.306419,-86.249326,6.0
1997-09-10,32.372479,-86.312191,79.0
1998-05-22,32.321117,-86.296273,24.0
1996-01-04,32.344098,-86.320579,18.0
1998-08-20,32.320973,-86.296271,24.0
2011-03-24,38.584482,-122.573664,22.0
2009-12-08,39.026075,-122.670544,13.0
2011-07-18,39.79359,-105.096171,5.0
2012-01-31,38.810208,-104.766121,5.0
2018-06-26,36.564792,-119.605708,11.0
1998-08-18,35.437777,-118.799606,16.0
1998-07-20,34.071231,-118.271526,32.0
1998-07-20,34.040116,-118.320276,16.0
2008-03-21,33.965659,-118.288566,7.0
1998-04-02,34.040725,-118.219488,2.0
2004-01-06,48.453915,-96.879052,8.0
2004-12-08,46.454051,-95.155074,4.0
2005-03-31,44.7701,-94.99122,2.0
2005-09-26,44.046139,-92.491085,8.0
1993-12-28,45.74706,-87.062313,2.0
1994-07-29,42.783687,-86.113977,2.0
1994-09-28,42.782277,-86.105415,2.0
1995-06-14,42.785912,-86.106163,2.0
1998-09-22,44.967001,-93.264116,8.0
1999-10-12,44.899212,-93.224529,66.0
2000-11-20,44.963925,-93.256568,23.0
2002-02-22,32.373371,-86.303761,7.0
2005-07-28,32.320973,-86.296271,16.0
2004-12-15,43.0673,-87.899082,5.0
2006-02-22,43.074302,-87.898057,4.0
2006-04-05,42.998515,-87.89787,1.0
2012-02-03,43.046339,-87.955509,2.0
2012-02-03,43.047313,-87.945477,1.0
2012-02-03,43.047071,-87.953748,2.0
2004-11-30,43.082728,-87.922104,1.0
2006-08-15,43.055196,-87.930398,2.0
2004-06-08,43.047656,-87.945024,1.0
2007-11-16,43.040288,-87.947253,1.0
2021-10-13,39.725913,-104.828497,2.0
2013-11-22,38.857255,-76.969351,91.0
2013-11-22,38.862491,-76.979767,15.0
2016-07-06,38.878562,-77.00572,101.0
2015-03-12,38.908733,-77.010077,78.0
2013-03-12,38.956739,-77.010415,20.0
2015-03-12,38.924727,-77.040837,2.0
2013-09-24,38.936012,-76.991897,7.0
2016-07-25,38.973905,-77.026639,28.0
2017-08-30,38.921967,-76.99364,47.0
1998-11-10,32.8739,-87.733381,24.0
1997-02-19,31.447041,-85.666106,48.0
1999-01-04,32.43126,-85.691591,40.0
1995-07-28,43.057056,-83.311015,2.0
1996-08-28,43.054954,-83.310302,1.0
1998-06-15,43.055654,-83.309077,4.0
1994-02-03,42.279491,-83.298648,1.0
1999-10-31,45.194913,-93.2924,1.0
1999-08-18,44.785865,-93.192873,1.0
1999-07-20,45.217159,-93.331563,1.0
2015-12-03,42.933451,-85.682865,1.0
2021-06-11,42.971438,-85.684352,6.0
2013-04-12,32.916724,-90.874181,24.0
2012-03-20,36.980044,-121.954177,20.0
2006-08-04,44.480666,-73.210753,6.0
2018-04-02,38.868542,-77.28023,1.0
2001-06-01,29.498193,-98.331906,1.0
2006-09-29,29.518232,-98.333342,1.0
2006-08-09,29.3188,-98.467432,3.0
2003-10-28,47.973668,-122.20445,12.0
2008-08-12,47.822993,-122.29689,38.0
2005-11-01,44.199139,-72.499165,3.0
2006-01-27,44.49518,-73.129327,4.0
2006-08-28,44.575148,-72.295919,4.0
1997-01-07,38.416355,-82.445662,6.0
1999-07-16,38.418008,-82.441095,14.0
1998-04-14,44.948589,-89.645867,1.0
1997-07-23,44.970431,-89.618925,3.0
1997-05-19,44.965,-89.626662,1.0
1998-09-10,44.957525,-89.643874,1.0
1999-08-24,44.959554,-89.620902,2.0
1999-04-19,44.94975,-89.639129,7.0
1999-01-07,44.950966,-89.640347,3.0
2000-01-24,44.952882,-89.621804,3.0
2001-01-01,44.965945,-89.626948,2.0
1999-07-26,44.957747,-89.619306,2.0
1999-01-26,44.972686,-89.644795,2.0
2000-03-01,44.979439,-89.617885,4.0
2002-05-22,44.796123,-106.948919,2.0
2005-04-12,44.275132,-105.487952,10.0
2003-03-27,42.917979,-90.2732,2.0
2005-09-22,45.468815,-91.113906,24.0
2003-07-15,43.961951,-89.816176,7.0
2002-03-14,44.090148,-87.673856,3.0
2001-08-21,44.016903,-88.537762,4.0
2002-10-21,44.251021,-88.375146,1.0
2001-08-13,42.674235,-89.017295,1.0
2003-03-27,42.674632,-89.020708,4.0
2002-11-18,44.02955,-88.527332,3.0
2002-11-18,44.003629,-88.539395,1.0
2004-03-12,44.7225,-92.487129,11.0
2004-06-25,44.020594,-88.537319,3.0
2001-04-19,37.622366,-77.534102,1.0
2007-08-06,18.471939,-66.730076,6.0
2007-06-27,18.230744,-66.037386,24.0
2010-06-30,18.010236,-66.622132,5.0
2004-06-23,39.947016,-74.222161,1.0
1995-12-18,38.722376,-90.359405,1.0
1995-09-05,38.736329,-90.319316,60.0
2000-01-28,38.626747,-90.316432,2.0
2022-03-07,41.309594,-95.966404,1.0
2005-01-03,42.604019,-99.14147,2.0
2006-05-30,39.777655,-105.094986,20.0
1995-08-31,39.853256,-105.072484,1.0
1996-09-26,39.764143,-105.07544,1.0
1996-07-10,39.767872,-105.078824,14.0
2011-11-18,41.92226,-74.782996,28.0
2012-11-27,40.80613,-73.926256,60.0
2012-02-08,43.095611,-75.24016,37.0
2011-11-22,43.042948,-76.165238,20.0
2012-05-31,40.653041,-73.962384,52.0
2002-12-06,44.268828,-88.392701,2.0
2012-07-02,36.724002,-108.220708,72.0
2012-06-28,35.688905,-105.952243,51.0
2012-07-03,35.688911,-105.952335,60.0
2012-07-03,32.732781,-103.136038,60.0
2012-07-03,35.090171,-106.647899,72.0
2015-06-25,41.662429,-83.566185,38.0
2015-06-25,39.947786,-84.043722,33.0
2013-03-04,33.923612,-118.27844,20.0
2013-03-04,38.676069,-121.386725,89.0
2013-07-10,34.047002,-118.247981,104.0
2000-03-01,43.008168,-88.246822,1.0
1995-09-07,44.957765,-89.621891,1.0
1996-08-28,44.96192,-89.623022,2.0
1996-08-28,44.964953,-89.622938,2.0
1996-03-19,44.931808,-89.61882,2.0
1996-11-13,44.964481,-89.639483,1.0
1996-11-06,44.966748,-89.62583,2.0
2001-04-30,43.058461,-87.977352,1.0
2003-11-20,42.999187,-87.922702,4.0
2003-11-18,43.008002,-87.918888,2.0
2000-01-06,43.10008,-87.940786,1.0
1995-06-09,37.220048,-93.271974,1.0
1996-05-22,37.217972,-93.294128,1.0
2001-06-08,40.652288,-74.18577,5.0
2001-02-15,40.657014,-74.215693,10.0
2002-05-14,40.654405,-74.181839,12.0
2004-03-03,40.396904,-105.062757,2.0
2003-05-23,38.795718,-104.769834,25.0
2004-03-19,39.740994,-104.971128,3.0
2007-09-27,40.396887,-104.672873,5.0
2007-08-22,38.696437,-104.700716,2.0
2007-08-31,39.736493,-105.104702,1.0
2018-03-16,39.273674,-80.33529,4.0
2005-02-02,34.776672,-86.566807,1.0
2006-03-10,34.789,-86.587646,1.0
2008-01-01,44.955989,-93.135278,5.0
2011-04-20,44.957588,-93.16732,15.0
2004-08-24,42.426315,-71.175452,2.0
2003-06-30,42.398385,-71.024595,3.0
2006-02-21,42.390757,-71.03999,7.0
2006-07-26,37.435553,-95.677707,1.0
2006-12-31,37.896344,-98.178922,1.0
2007-12-13,39.781606,-98.775962,4.0
2009-11-16,37.32659,-95.273674,10.0
2017-01-31,29.935402,-90.093741,6.0
2017-11-29,29.970352,-90.076648,7.0
2009-03-06,34.817074,-87.629612,42.0
2009-04-20,33.847071,-87.26877,41.0
1999-02-03,37.904016,-88.931815,1.0
1998-05-08,41.7757,-87.991473,6.0
1998-05-21,41.735844,-88.298553,3.0
1996-03-07,41.760632,-88.038208,1.0
2016-01-15,41.738869,-88.040115,8.0
2021-08-25,41.762855,-88.153211,13.0
2005-12-07,42.387291,-87.988661,1.0
2007-01-12,42.464574,-87.84898,20.0
2004-07-01,42.374595,-88.106406,1.0
1998-08-12,42.3646,-88.414074,1.0
1995-11-24,40.636036,-96.952157,8.0
1999-01-22,40.263027,-96.781323,16.0
2012-08-10,39.031034,-79.941553,2.0
2012-07-31,39.488478,-80.136879,3.0
2012-09-12,38.924643,-79.853065,3.0
2013-12-12,39.096792,-79.682029,28.0
2015-02-24,37.262915,-81.236894,4.0
2015-12-15,39.605725,-80.925779,3.0
2014-10-23,37.428541,-81.505937,4.0
2017-01-06,37.790329,-81.200924,45.0
2015-09-29,39.285422,-80.355506,4.0
2014-12-11,38.932669,-79.860716,4.0
2011-05-18,39.060634,-77.159208,2.0
2012-02-03,39.172686,-77.104221,1.0
2012-10-17,35.342315,-118.983479,44.0
2013-03-04,37.133004,-121.661591,24.0
2022-01-21,41.882235,-87.666339,26.0
2022-10-11,42.014897,-87.66347,22.0
1994-04-26,39.851513,-88.959307,1.0
1994-06-06,39.851529,-88.967233,1.0
2007-11-03,39.834269,-88.968162,1.0
2006-01-30,40.903313,-124.072135,11.0
2005-06-27,40.542593,-122.393433,14.0
2002-05-29,38.26681,-122.049723,4.0
2021-10-13,46.152919,-122.910235,3.0
2000-05-24,47.617921,-122.325254,6.0
1997-12-04,47.605005,-122.332709,209.0
2000-05-24,47.616999,-122.307244,19.0
2011-10-12,26.15808,-97.812786,54.0
2011-11-03,32.753384,-97.318404,18.0
2012-04-23,27.530474,-97.881439,29.0
1997-09-04,36.910733,-76.255196,32.0
2001-11-08,36.865335,-76.297603,9.0
2005-09-13,36.84049,-76.309843,3.0
2011-02-28,27.848245,-97.576019,10.0
2012-09-07,27.803403,-97.465626,10.0
2003-07-14,43.057244,-87.948738,2.0
2002-05-07,43.061619,-87.905142,2.0
2004-02-17,43.072238,-87.96968,2.0
2000-09-27,32.178645,-86.567245,20.0
1998-11-11,34.486487,-87.282595,24.0
2012-11-28,39.448228,-79.537108,19.0
2012-03-15,37.972229,-80.759191,4.0
2013-06-11,37.362969,-81.10311,4.0
2010-03-02,33.553373,-86.727732,1.0
2011-05-17,33.495887,-86.851092,1.0
2001-08-21,43.005078,-87.945299,1.0
2005-06-15,43.042059,-87.94876,1.0
2001-05-31,43.000926,-87.897896,2.0
2001-09-28,43.021746,-87.935784,3.0
2002-10-02,43.062643,-87.92571,10.0
2004-08-24,42.021374,-87.678326,7.0
2009-10-27,42.054443,-87.691666,24.0
2000-06-13,40.691493,-89.608258,4.0
1998-05-14,40.710618,-89.604518,1.0
2003-08-13,40.678511,-89.623359,2.0
2005-12-28,40.701168,-89.585233,10.0
1999-04-22,39.815011,-89.674688,2.0
1999-07-30,39.787392,-89.635,1.0
2008-06-30,39.791465,-89.626733,20.0
2021-04-20,39.794871,-89.614893,3.0
1995-09-20,37.900206,-88.926554,4.0
2022-11-17,39.132386,-79.461186,8.0
2005-05-04,43.062661,-87.900629,2.0
2002-09-10,43.104009,-87.950638,1.0
2004-04-14,43.024239,-87.923664,8.0
2002-07-05,43.060803,-87.971733,2.0
2002-07-25,43.128264,-87.990209,4.0
2002-02-21,43.095814,-87.948353,2.0
2002-05-07,43.025171,-87.948088,1.0
1999-03-11,43.010351,-88.231794,10.0
1999-03-12,43.010634,-88.221421,2.0
2000-03-01,42.999888,-88.233368,3.0
1996-09-27,37.55503,-77.482075,4.0
2004-03-17,32.490454,-92.110172,1.0
2013-07-18,32.484084,-92.106688,16.0
2005-02-20,39.082124,-77.150996,1.0
2000-06-01,39.009549,-77.172527,11.0
2005-01-26,42.463524,-70.947914,10.0
2007-09-27,42.468008,-70.939526,6.0
2011-02-14,42.470817,-70.954569,2.0
2013-02-11,42.46301,-70.94097,10.0
2016-10-31,42.460629,-70.938382,3.0
2019-06-19,42.46781,-70.955545,4.0
2001-11-20,39.052834,-95.701817,1.0
2007-08-20,32.944566,-87.168143,31.0
2006-11-22,32.424248,-87.050663,56.0
2021-10-15,38.412984,-82.472705,6.0
2022-06-25,38.345839,-81.622176,4.0
2022-06-09,39.434213,-78.990024,11.0
2023-03-24,38.389667,-82.546038,4.0
2023-02-10,38.320781,-81.728207,10.0
2012-02-17,44.795356,-91.541105,3.0
1997-09-03,44.818242,-91.494035,2.0
2016-03-08,47.041656,-122.877034,5.0
2018-01-31,47.046296,-122.800469,1.0
1997-04-14,43.775896,-88.442122,1.0
1997-08-19,43.773067,-88.463287,1.0
1998-02-23,43.769066,-88.445188,5.0
1998-05-12,43.76529,-88.444891,2.0
1999-08-26,43.785017,-88.442755,1.0
2000-01-24,43.773747,-88.442628,2.0
1999-12-28,43.787396,-88.45116,2.0
2000-01-24,43.78953,-88.450339,2.0
1995-03-28,42.679191,-89.028051,5.0
1995-12-27,42.673632,-89.011926,2.0
2006-12-04,43.062394,-87.898195,3.0
2006-06-07,43.05743,-87.957352,2.0
2008-05-20,43.098271,-87.948108,8.0
2017-11-14,38.903167,-77.008775,63.0
2018-12-19,38.859235,-76.991545,41.0
2006-10-02,34.631818,-86.0472,48.0
2006-06-27,34.031953,-85.969835,40.0
2006-12-27,33.169739,-85.371189,32.0
2007-06-21,32.522796,-86.36837,55.0
2007-04-23,31.085776,-87.071412,52.0
2007-04-23,31.82033,-86.616489,32.0
2007-04-10,33.636105,-85.5894,32.0
2007-06-21,31.702188,-86.260772,31.0
2011-05-17,33.562621,-86.77223,1.0
2015-11-18,44.525102,-88.019009,3.0
2015-09-11,44.519777,-87.937664,1.0
2017-03-01,44.509525,-88.003247,3.0
2019-04-18,44.517904,-88.031081,2.0
2021-06-01,44.522211,-88.058224,10.0
2004-02-17,43.046036,-87.949661,4.0
2006-02-08,43.123236,-87.99257,2.0
2004-10-06,43.057076,-87.908138,2.0
2003-12-31,43.024384,-87.939434,5.0
2004-07-13,43.012557,-87.938603,2.0
2004-04-13,42.997641,-87.928823,4.0
2005-11-02,43.036271,-87.956273,2.0
2004-12-31,42.802709,-89.09462,1.0
2006-11-10,42.783619,-88.963331,3.0
2005-02-28,42.531334,-89.023886,1.0
2014-09-02,41.481278,-81.603883,10.0
2016-10-24,41.484592,-81.717914,4.0
2000-02-29,41.514425,-81.579514,1.0
2000-09-29,41.514677,-81.576012,1.0
1999-08-13,41.464939,-81.902066,4.0
1998-12-23,35.456444,-82.533592,38.0
1999-03-31,35.716931,-77.886226,20.0
2004-04-01,43.128209,-87.986529,8.0
2004-08-25,43.070771,-87.946125,2.0
2002-06-14,38.084705,-106.139892,16.0
2002-08-26,37.346767,-108.577401,5.0
2003-05-01,38.818409,-104.769166,6.0
2005-02-01,38.740161,-108.074252,3.0
2002-03-28,39.999848,-105.264848,2.0
2002-08-16,37.93655,-107.863493,7.0
2008-02-22,39.751205,-104.98644,20.0
2002-03-28,39.996053,-105.083994,4.0
2003-05-02,40.021439,-105.287559,2.0
2012-11-28,39.747046,-104.995019,3.0
2007-01-23,39.741843,-104.986564,10.0
2002-12-31,39.744696,-104.977992,8.0
2003-06-30,34.787999,-86.583488,1.0
2005-02-23,34.78841,-86.595894,1.0
2006-12-31,42.660951,-89.012535,2.0
2006-07-01,42.53212,-89.026283,1.0
2009-04-02,42.673061,-89.026892,2.0
2011-12-31,42.514775,-89.020364,1.0
2011-06-23,42.681386,-89.028628,7.0
2011-11-01,42.676269,-89.020919,1.0
2011-11-01,42.675474,-89.013944,2.0
2014-02-04,42.514776,-89.020302,1.0
1998-06-08,44.822045,-91.492267,2.0
2005-08-24,44.766417,-91.453538,2.0
1998-10-20,44.766417,-91.453538,2.0
1998-05-22,44.817278,-91.501896,2.0
2001-01-01,44.966731,-89.628998,4.0
2001-01-01,44.966619,-89.626259,2.0
2001-01-01,44.970192,-89.627486,2.0
2001-01-01,44.959361,-89.623215,3.0
2011-03-22,46.584298,-90.885555,1.0
2001-08-13,43.345767,-90.385364,1.0
2001-07-11,44.947782,-89.65569,1.0
1999-08-14,32.62127,-85.498265,40.0
1998-12-17,32.647001,-85.369867,42.0
1998-12-17,32.647001,-85.369867,42.0
1998-12-17,32.636127,-87.330012,42.0
1997-03-10,44.038174,-89.100044,1.0
2012-03-12,36.175209,-115.112318,1.0
2005-02-23,34.788359,-86.586876,1.0
2006-03-28,34.788032,-86.586928,1.0
2006-02-20,34.788591,-86.58221,1.0
2005-04-05,34.788375,-86.588563,1.0
2005-04-15,34.732083,-86.586874,1.0
2007-02-16,34.731854,-86.58541,6.0
2006-11-02,34.732083,-86.586874,1.0
2007-09-28,40.761817,-82.520055,1.0
2004-11-08,37.977849,-89.059597,1.0
2005-05-27,39.945749,-91.404597,2.0
2005-06-13,42.30056,-89.630313,3.0
1998-07-24,33.614437,-91.38594,1.0
1994-03-18,33.609657,-92.066637,2.0
1994-04-12,33.615333,-92.070683,1.0
1994-09-14,33.625044,-92.072134,1.0
1998-02-03,33.614518,-92.086609,1.0
1999-03-31,33.63003,-91.778416,24.0
2006-09-29,37.358809,-122.014194,6.0
2014-07-29,39.090183,-94.562423,20.0
2006-04-19,38.987869,-94.592477,7.0
2012-02-23,39.055486,-94.564249,8.0
2007-08-01,45.876416,-84.729697,1.0
1998-04-09,42.972281,-82.429539,2.0
2013-05-03,36.727809,-120.054433,8.0
2001-01-01,42.649879,-89.028343,2.0
2001-01-01,42.688298,-89.017394,6.0
1997-04-18,44.274451,-88.271914,2.0
2011-03-30,33.432422,-86.949571,11.0
2021-03-12,33.536117,-86.96689,3.0
1995-06-16,30.579639,-88.185497,56.0
2004-07-29,39.457252,-77.968436,6.0
2008-10-16,36.930579,-121.76532,32.0
2004-04-09,38.673322,-121.744942,11.0
2005-05-23,34.179088,-118.870962,11.0
2008-07-15,32.796305,-115.575585,27.0
2005-06-02,40.573961,-122.392106,3.0
2011-08-17,40.031475,-105.281856,11.0
2011-02-25,36.407778,-97.847408,1.0
1999-09-27,41.703724,-81.362324,3.0
2005-09-16,41.716551,-81.237717,4.0
2010-05-24,41.57297,-81.197049,3.0
1998-08-25,40.508548,-78.408682,1.0
1998-08-25,40.511143,-78.399712,1.0
1998-08-28,40.515317,-78.407811,1.0
2008-03-28,40.626226,-103.208376,6.0
2006-01-17,38.554397,-121.710192,6.0
2003-12-09,40.588497,-105.076705,10.0
2002-03-28,38.27162,-104.597893,4.0
2002-03-28,38.276539,-104.611498,12.0
2002-01-18,39.974238,-105.128262,11.0
2002-04-23,40.018703,-105.263341,7.0
2008-07-18,33.75366,-116.983903,4.0
2008-07-18,34.187806,-118.87559,17.0
2006-02-07,39.228951,-121.034464,17.0
2004-06-10,37.593476,-120.966254,11.0
2001-08-06,29.859206,-97.94076,60.0
1999-12-17,29.197109,-99.780805,20.0
2001-12-05,37.019682,-76.363559,40.0
2002-09-06,37.363963,-79.200282,4.0
2003-12-17,37.415898,-79.148968,2.0
1995-09-25,33.505435,-112.050346,1.0
1998-07-31,33.746936,-117.874469,1.0
1998-07-31,33.746936,-117.874469,1.0
1998-07-31,33.7457,-117.874977,1.0
2018-08-23,38.562352,-121.743127,6.0
1999-09-28,32.783964,-116.960926,11.0
1997-11-06,42.93831,-76.557448,2.0
1994-11-22,43.329327,-76.410374,2.0
1995-03-23,43.329048,-76.41001,2.0
1998-08-07,43.326555,-76.412786,2.0
2007-09-27,40.376761,-105.525238,2.0
2008-03-03,39.615778,-104.993949,5.0
2007-03-08,39.740943,-105.028123,3.0
2007-06-27,39.773729,-104.917842,11.0
2008-02-07,38.26895,-104.607409,4.0
2007-08-20,39.738806,-105.104615,2.0
2006-08-31,39.838299,-104.963527,3.0
2010-03-02,38.824753,-104.816424,12.0
2007-03-29,39.849169,-105.002979,4.0
2016-06-07,33.940237,-117.462387,5.0
2017-06-29,33.746191,-116.92918,7.0
2018-06-26,33.996249,-117.411546,11.0
2019-02-19,33.746194,-116.929004,3.0
1999-02-19,42.956745,-74.177181,2.0
1999-11-17,42.104416,-79.22892,1.0
2010-12-08,40.823871,-73.898653,67.0
2005-04-22,40.835751,-73.912875,11.0
2006-02-10,40.81913,-73.914146,5.0
2011-06-14,40.767043,-73.991999,50.0
2005-02-03,43.026748,-76.14638,2.0
2007-02-08,43.048527,-76.127234,2.0
2007-02-08,43.04823,-76.129387,2.0
1993-07-01,42.953894,-78.862889,1.0
2007-01-19,41.720509,-84.216046,2.0
1995-09-21,35.722554,-77.903684,1.0
1995-08-28,35.721874,-77.896396,1.0
1994-08-15,36.156768,-80.223569,1.0
1994-12-15,34.322588,-78.705578,1.0
1993-07-14,41.480806,-81.722518,1.0
1993-10-18,41.481275,-81.685519,1.0
1993-10-18,41.446992,-81.616449,1.0
1993-10-18,41.465679,-81.726114,1.0
2012-11-15,41.521231,-81.637968,5.0
1999-01-15,37.637447,-118.965798,9.0
1999-03-12,35.143302,-119.463197,10.0
2005-02-17,39.992181,-104.819397,11.0
2006-03-20,40.399012,-104.677316,6.0
2006-09-14,38.099368,-122.248531,1.0
2006-09-14,38.127589,-122.231802,1.0
2006-09-14,38.110409,-122.254931,1.0
2002-07-01,33.801608,-118.18802,4.0
2002-03-07,33.77991,-118.172961,2.0
2004-09-01,33.855404,-118.160142,225.0
2011-08-02,34.065645,-117.744704,2.0
2007-05-25,40.571364,-122.381228,3.0
2010-03-11,40.580509,-122.398215,2.0
1999-04-19,33.746931,-117.87533,1.0
2000-06-19,33.69472,-117.881728,1.0
2003-12-17,38.622851,-95.263505,4.0
1996-11-25,36.20101,-119.093882,8.0
1996-11-25,36.210359,-119.085242,1.0
1998-03-11,36.210513,-119.093748,1.0
2008-07-30,36.209297,-119.089364,2.0
2008-10-15,36.206619,-119.093389,3.0
1996-11-25,36.209508,-119.092258,1.0
1997-10-23,36.206397,-119.093304,1.0
2001-09-18,36.206783,-119.079441,1.0
1999-06-04,36.210036,-119.092682,1.0
1997-11-14,36.200645,-119.085889,1.0
1996-03-25,33.898196,-117.225393,4.0
2006-05-30,39.744696,-104.977992,3.0
2013-03-04,38.527714,-121.443624,74.0
2013-03-04,34.016422,-118.271746,25.0
2001-08-14,38.266617,-122.049722,4.0
2008-07-18,38.266489,-122.049722,4.0
2008-12-11,33.753668,-116.983063,4.0
2002-10-03,38.30366,-122.296395,1.0
2006-05-19,38.265613,-122.049722,2.0
2005-07-11,40.570214,-122.385624,3.0
2007-04-23,39.060663,-108.525326,1.0
2009-02-10,38.836577,-104.824512,2.0
2017-02-03,37.38497,-122.016751,10.0
2001-08-01,37.707661,-122.464374,2.0
2001-06-03,37.663893,-122.431351,4.0
2010-07-01,37.480414,-122.227713,11.0
2007-08-09,39.732519,-104.976208,12.0
2010-12-30,39.753858,-104.986208,11.0
2012-12-27,39.740155,-105.051553,9.0
2015-02-25,39.696752,-104.965436,5.0
2022-08-30,39.712584,-104.992613,5.0
2003-04-28,41.557731,-73.045597,16.0
2010-05-28,41.554423,-73.03229,10.0
2019-03-27,41.560713,-73.028107,3.0
2019-01-18,48.213442,-122.686371,3.0
2011-07-15,32.746112,-96.800495,130.0
2011-04-14,33.407002,-112.036245,68.0
2022-10-21,38.272565,-87.691945,2.0
2023-04-12,41.472078,-87.053944,11.0
2002-01-02,41.92422,-91.676594,42.0
2002-11-27,41.941879,-91.680489,1.0
2003-04-22,41.983792,-91.649464,1.0
2004-03-22,41.960963,-91.682172,1.0
2001-11-21,41.522863,-90.614671,3.0
2004-04-16,41.53149,-90.598859,3.0
2007-10-22,41.719624,-84.217031,2.0
2015-03-31,42.328638,-71.081217,11.0
2014-06-11,41.676569,-70.363525,12.0
2015-06-26,42.157092,-72.482114,20.0
1999-09-16,45.313259,-94.406104,12.0
2001-08-09,45.370545,-94.718671,8.0
1999-11-29,45.299928,-93.793921,26.0
2000-05-31,46.916633,-95.054027,3.0
1999-11-30,44.564435,-92.528852,2.0
2010-02-03,42.289411,-83.375669,1.0
2012-03-08,42.294246,-83.356912,2.0
2002-11-05,43.009884,-83.686821,1.0
2002-09-26,42.793438,-83.704541,1.0
2008-10-09,43.054114,-83.32015,2.0
2014-03-26,39.759486,-105.011821,6.0
2015-03-27,39.883516,-104.961482,9.0
2013-05-02,38.287261,-104.565807,2.0
2014-11-17,39.551788,-107.342139,5.0
2014-06-24,39.752373,-104.993679,2.0
2015-01-12,39.977705,-104.812768,2.0
2015-03-27,39.652314,-104.992176,3.0
2014-03-12,39.743932,-105.065877,3.0
2000-12-15,41.469466,-81.593396,1.0
2003-01-30,38.022341,-78.000471,1.0
2010-09-30,30.305353,-97.6792,4.0
2007-08-30,38.884843,-76.928257,32.0
2005-05-09,38.929828,-77.030681,12.0
2008-09-14,38.92881,-77.031736,75.0
1997-02-25,32.459565,-84.985138,88.0
1998-04-24,33.747785,-84.420625,94.0
2013-11-08,41.875827,-87.740574,59.0
2013-01-08,41.889708,-87.703279,12.0
2007-03-23,21.996375,-159.353052,20.0
2007-12-31,19.689046,-155.069578,8.0
2011-02-23,20.73499,-156.446748,5.0
2014-07-31,43.583604,-116.256482,1.0
2016-01-30,43.638339,-116.290247,1.0
1996-03-26,33.72104,-116.225513,35.0
1999-09-14,33.667109,-117.307016,11.0
1999-09-14,33.924387,-117.242055,5.0
1999-09-10,33.778859,-116.468366,38.0
